canonical_smiles,UMAP1,UMAP2
CCCCCCCCCCCC=CC=O,8.576123,5.6205373
CC(C)C(=O)OCC1=CC=C(C=C1)OC,10.697748,4.811946
CCC(=O)OCC(C)O,8.944012,5.744622
CCOC(C)(C)C1CCC(=CC1)C,10.018846,4.790984
CCOC(=O)CCC(C)C,8.852519,5.359905
CCCCCC1=CCCC1=O,8.871872,5.5529013
CCC(=O)NC1=CC=CC=C1C(=O)OC,11.437029,4.4346657
CCCCC(OC)OC,8.776013,5.1656623
CC1=CC(C2CC1C2(C)C)OC(=O)C,9.540881,7.8882155
CC(C)C1=CC=C(C=C1)C(C)C=O,10.706992,4.7927275
CCC(C)SC(=O)C=C(C)C,9.279461,6.934748
CCOC(=O)C1C(=CC=CC1(C)C)C,10.85332,4.6819973
CCC(C)COC=O,8.854276,5.8768682
CCCC(CCCC(=O)OCC)OC(=O)C,8.812951,5.393412
CCCC(C=C)OC(=O)C,8.85167,5.2815576
CCCCCCOC(CCCCC)OCCCCCC,8.698049,5.4624257
CC(C)CC(=O)SC(C)C,8.962814,4.3239017
CC(C)SC(=O)C=C(C)C,9.290035,6.9210873
CCC(C)(C)SSC(C)(C)CC,9.198318,4.801096
CC(=O)CCCCCCC=C,8.686295,5.544326
CC(C)CCN=CCC(C)C,9.139377,6.1318874
CC(=O)CCCCCCCC=C,8.649825,5.6247687
CC1CCC2C13CC(C2(C)C)C(=C)C(C3)O,9.658041,7.985494
CC1=C(C(=O)C(CO1)O)O,9.923524,4.6613884
CC(=O)OCC1CCC2CC1C2(C)C,9.5175905,7.90293
CCCCCCCCC(=O)OC(C)C,8.64678,5.508483
CCCCCCCCCCCCOC=O,8.599186,5.572115
CC1=CC2=C(C=C1)OCC(=O)CO2,10.69818,5.04009
CCO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O,8.120233,5.6213007
CC1=CC2=C(C=C1)C(CC=C2)(C)C,10.587919,4.8056307
CCC1=C(OC(=N1)C)C,10.313719,4.5062346
CCCC(=O)CC(=O)OC,8.790788,5.443883
CC1CC(=O)C=C1C,9.541483,7.946668
CC1(C2CC1C(=C)C(=O)C2)C,9.691985,7.2995267
CC1=CC=CCC1,10.893143,4.9071236
CCCCCCCCCC(=O)OCC(C)C,8.618691,5.566183
CCCCCCCCCC(=O)OCCC,8.573388,5.5835524
CC(=O)OC1(CCCCC1)C,9.114576,5.2546334
CCCCCCC(C(=O)C)C(=O)OCC,8.845659,5.3334413
CC1=CCC(CC1OC=O)C(=C)C,10.536248,5.0400853
CSCS,8.592941,5.228578
CCSC1=CC=CC=C1O,11.164938,4.5739484
CCCC(=O)OCC(C)O,8.932851,5.5367594
CC(C)[C@H]1CC[C@@](C=C1)(C)O,9.388446,7.670302
CCC=CCC=CC=CC=C,8.649756,5.55219
CCOC1=NC=CN=C1C,11.228735,4.5179415
CCSSC,8.613621,5.317414
CCC1=CC=CC=C1C=O,10.98235,4.6214
C=CCCCCCCCCCC(=O)O,8.539682,5.7445674
C/C=C(\C)/C(=O)O,9.217976,6.8715563
CC(C1CCCCC1)O,10.081338,3.9749515
CC1=CN=CS1,11.242714,4.5007076
CC(C)OC(C)OC(C)C,8.785615,5.1418343
CCOC(C)(C1=CC=CC=C1)OCC,10.601349,4.7200375
CCCC(OC)OC,8.975982,4.692499
CCC=S,8.663323,5.1707954
CCCOC(=O)C(C)(C)C,8.841686,5.142869
CCCCOC(=O)C(C)(C)C,8.842692,5.1209297
CCCC(=O)C(=O)CCC,9.020119,5.3757815
C(S)S,8.499337,5.0206275
CCSC(C)SCC,8.785005,5.06583
CCCC(C)CC=O,9.155128,6.649671
CC1CCCCCCCCCCCCC(=O)O1,8.698349,5.556078
CC(C1=CC=CC=C1)S,10.868574,4.714988
CC(=O)CC(=O)OCC1=CC=CC=C1,10.632477,4.8228836
CC=CSC,8.693115,5.336157
CC(C)CC(OC)OC,8.995689,5.4969974
CC1=CC(=C(O1)C)SC,11.118953,4.983535
CC(=CCS)C,8.793865,4.8971844
CCCC1NCCS1,8.786522,5.0736623
CCCCCCCCCCCCC=CC=O,8.5906925,5.560883
CCCC(CC(=O)O)O,8.369014,5.242142
CCCCCCCCCCCCCC=CC(=O)O,8.528083,5.5519085
CC(CS)C(=O)O,7.8869176,4.491814
CC(C=O)C1CCC(O1)(C)C=C,9.395598,5.2555795
CC(=C)C1CCC(C=C1)(C)O,10.282709,4.782666
CC(C)[C@@H]1CC[C@@]2([C@H]1[C@@H]3C(=C)CC[C@@H]2S3)C,9.398043,7.880015
CCCCC1OCC(O1)C,8.678683,5.6493673
CCC(C)(CCC1=CC=CC=C1)OC(=O)C,10.598326,4.8169026
CCCCC=CCC(=O)OCC,8.627274,5.6277714
CCCCC1COCC(C1OC(=O)C)C,9.246451,5.656597
CCOC(C)OC(C)(CCC=C(C)C)C=C,9.24332,6.976258
CCCOC(=O)C(C)CC,8.821279,5.270177
C=CCCCCCCCC=O,8.611708,5.6492405
CC1(CCC=C2C1CCC(C2)(C)O)C,9.719456,7.035208
COC(=O)C1=CC=CC=C1NC=O,11.197538,4.671833
CCC(C)COC(=O)C1=CC=CC=C1O,10.743273,4.9121337
CCCC(=O)OCC(C)CC,8.88907,5.734165
CCC1(C2(CCCC1(CC2)C)C)O,9.072386,5.567769
CCCC(C)COC(=O)C(C)CCC,8.778829,5.483771
CCC(C)C(C(=O)O)O,8.086028,4.533624
CSCCCCCCN=C=S,8.689786,4.924554
CC(=CCOC(=O)C=C(C)C)C,9.2618,6.9768987
CCCCCCCCCCOC(=O)CC(C)C,8.685888,5.5259457
CC(=O)C1=NCCS1,10.916495,4.649643
CCCCCCCCC(=O)OCC(C)C,8.593173,5.56916
CC(CCCC(=C)C)CO,8.780159,5.399702
CCC1=CC=C(S1)C=O,10.898173,4.6904187
CC(=CCCC(C)(C=C)S)C,9.14012,5.482665
CCCCCCCCCCCCCC(=O)OCCCCCC,8.606688,5.5848384
CCCC(=O)OCC(C)OC(=O)CCC,8.7973795,5.3366404
CCCCCCCC(C=C)O,8.671634,5.557627
CCCCCC(=O)OCSC,8.698461,5.4863353
CCCCCC(=O)OCC=C(C)C,9.067831,5.926496
CC(C)C(=O)OCC=C(C)C,9.250023,6.803485
CC(C)C(=O)O[C@@H]1C[C@H]2CC[C@@]1(C2(C)C)C,9.382267,7.6899204
CC1C2CC(C2(C)C)CC1S,9.828477,7.123915
CCOC1=NC=CN=C1C(C)C,11.646753,4.1262074
CCOC(C)(CCC=C(C)C)C=C,9.253045,6.6356
CCCCCCCOCC(=O)CO,8.636817,5.501992
CCC1=NC=CN=C1SC,11.206207,4.5657754
CCCCCCCC(CCCC(=O)OCC(CO)O)O,8.515478,5.5844975
CC1CC[C@H](C(=O)C1)C(C)(C)OC(=S)C,8.991708,5.3615108
CCCCCCC(=O)C=C,8.677317,5.6276574
CCC=CC=CC(=O)C,8.780357,5.6208744
C=CCCCCN=C=S,8.693446,5.121627
CC(C)CC1OC(OC(O1)CC(C)C)CC(C)C,9.075108,6.202663
CSCCCCCN=C=S,8.717583,4.986168
CCCCCC(=O)OCC=CC,8.692886,5.6632557
CCCCCC(OCCC(C)C)OCCC(C)C,8.873732,5.646158
CCCCCC(OCCCC)OCCCC,8.824091,5.3029866
CN1CCNC2=CC=CC=C21,11.100191,4.6247673
CC1=CCC(CC1OC(=O)CC(C)C)C(=C)C,9.265132,7.02434
CCCCOC(C1=CC=CC=C1)OCCCC,9.024727,5.229219
CC(C)CC(=O)CC1=CC=CC=C1,10.867491,4.6708646
CCCC(C(=O)CCC)O,8.97979,4.8436394
C[C@@H]1CC[C@H]([C@@H](C1)OC(=O)C)C(C)C,9.620015,5.65472
CCCOC(=O)CCC(=O)C,8.835484,5.2454586
CCOC(=O)C(C)OC(=O)C,8.985727,4.846427
C1CCC(CC1)CCOC=O,8.945865,5.0901637
CCCCCC(=O)OCCCC1=CC=CC=C1,8.852745,5.597422
CCC(=O)OCCC1CCCCC1,8.768482,5.1880155
CCC(=O)O[C@@H]1C[C@@H](CC[C@H]1C(C)C)C,9.351959,7.538211
CCCOC(=O)CC1=CC=CC=C1,10.820085,4.7627263
CCOC1=CC=CC=C1C(=O)OCC,10.9212675,4.746019
CC1C(OC(O1)C2=CC=C(C=C2)OC)C,10.454657,4.9470015
CCCCCCOC(=O)CC1=CC=CC=C1,8.971291,5.469334
CCCCOC(=O)C(C)OC(=O)C,8.927937,5.2945485
CC1C(OC(O1)C2=CC3=C(C=C2)OCO3)C,9.786677,6.8776116
CC(=O)CSCC1=CC=CO1,9.242294,5.4145093
COC1=CC(=CC(=C1O)OC)CC=C,10.926062,4.791565
CCCC(C)C(=O)OCC(C)C,9.013411,4.5527654
CCCC(C)C(=O)OCCC(C)C,8.908747,5.2685833
CCCCCCOC(=O)C(C)CCC,8.778602,5.331876
CC(C)CCCOC(=O)C1=CC=CC=C1,10.734802,4.9324727
CCCCCCOC(=O)C(CC)CC,8.798074,5.363173
CC(=O)CC(OC)OC,9.1062565,4.8352313
CC(=O)CC1=CC=CO1,10.448187,5.0327272
CCCC(=O)C1=CC=CO1,10.426343,4.8739743
CC(=C)CCC(=O)C,9.229288,5.4342384
CCCCCCCCCOC=O,8.611546,5.5512133
CCCCCCCCOC(=O)CC(C)C,8.703875,5.5069513
CC(CC1=CC=C(C=C1)C(C)(C)C)C=O,10.727085,4.7775455
CCCCCCCCCCC1OCC(O1)C,8.643371,5.5290036
CCCCCCC(=O)OCCC,8.618941,5.5581174
CCCCCCCCCCOC(=O)CC,8.643569,5.509433
CCCCCCCCCCOC(=O)CCC,8.5797,5.4933553
CCCCCCCC(=O)OCCC1=CC=CC=C1,8.737792,5.5190954
CC1C(OC(O1)CC2=CC=CC=C2)C,10.474175,4.8009953
C[C@@]12CC[C@H](C1(C)C)CC2=O,9.510612,8.168618
CCCCC(=O)C1=CC=CO1,9.216396,5.320295
C1CCCCCCCOC(=O)CCCCCC1,8.644285,5.5120583
CC1COC(O1)C(C)C2=CC=CC=C2,10.369136,4.942548
C1=C(OC(=C1)C=O)CO,10.942749,4.8027062
CCCCCC1=CN=CC=C1,10.908575,4.7150183
CCCC(=O)CC(=O)OCC,9.0184355,5.041008
C[C@H]1CC[C@H](CC2=C1CC[C@@H]2C)C(C)(C)OC(=O)C,9.433259,8.074867
CC(CCC=C(C)C)CO,9.234777,6.955244
CC1=CC(=C(C(=C1)OC)O)OC,10.968899,4.7257705
CCCCC(C)OC(=O)CCC,8.830068,5.380778
CCCC(=O)OCC1=CC=C(C=C1)OC,10.337745,5.10845
CCCCCCCCCCCCOC(=O)C(C)C,8.664955,5.4479656
CCCC(=O)OC1CCCCC1,8.774669,5.0833917
CCCCCCCCCCCCOC(=O)CC(C)C,8.68341,5.5241666
CCCC(=O)OCCCCCCCCCC=C,8.603768,5.66831
CCCC(=O)O[C@H]1C[C@H]2CC[C@]1(C2(C)C)C,9.527255,7.607842
CCCCCCCCCCCCOC(=O)CCC,8.626212,5.5066214
CCCCCC(=O)CC,8.752796,5.389381
CCOC(=O)C(CC1=CC=CC=C1)C(=O)C,10.9052725,4.662623
CC(=O)O[C@H]1C[C@H]2CC[C@]1(C2(C)C)C,9.312627,7.8991213
C(CCCCS)CCCCS,8.680368,5.0204563
CC(CCCC(C)(C)O)CCO,9.032641,5.6638603
C/C=C(\C)/C(=O)OCC1=CC=CC=C1,9.37586,6.868547
CCCOC(=O)CCC1CCCCC1,8.781646,5.286258
CC(=CCCC(C)(C=C)OC(=O)CC1=CC=CC=C1)C,9.347513,6.725584
CCCC(=O)OCC(=C)C,8.906765,5.422561
C1=CC=C(C=C1)CCOC(=O)C2=CC=CO2,10.908215,4.7389927
CCCCC(C1=CC=CC=C1)C(=O)OCC,10.816699,4.732103
C1=CC=NC(=C1)CS,11.129637,4.403525
C1=COC(=C1)COCC2=CC=CO2,10.720619,4.850692
CCOC(=O)C1=CC=CC=C1NC(=O)C,11.283934,4.515782
CCCC(=O)CCCC(=O)O,8.657504,5.516983
COC(=O)CCCC1=CC=CC=C1,10.827878,4.798881
CCCCCCC1(CCC(=O)O1)C,8.88204,5.598711
CC(C)CC(=O)OC1CCCCC1,8.802905,5.3323345
CC1CCC=C2C1(CC(CC2)C(=C)C)C,10.252287,5.200156
CC1(CCCC2(C3C1C(C2=C)CC3)C)C,9.571253,7.2771482
CCCC(C)(C)SSC(C)(C)CCC,9.060468,4.906172
COC(=O)C1=CC=CC=C1NC(=O)CC2=CC=CC=C2,11.132019,4.6059685
CC(C)C1CCC2(C1C3C2CCC3=C)C,9.671789,7.891902
CC1=CC[C@H](C[C@H]1O)C(=C)C,9.277608,7.535144
CSCCCC(=O)N,8.400729,4.693842
C1=CC=C(C=C1)CCCOC(=O)C2=CC=CC=C2,11.00354,4.5851283
CC(C1=CC=CC=C1)OC=O,10.95343,4.6328416
C1=CC=C(C=C1)C(=O)OCCOC2=CC=CC=C2,11.03412,4.6705375
CCCCCCCCOCC1=CC=CC=C1,8.705938,5.5026245
COC1=CC=CC(=C1O)CC=C,10.920677,4.7449126
CC(C)CCOC(=O)C1=CC=CC=C1N,11.208888,4.6704254
CC(C)C(=O)OCCC1CCCCC1,8.823698,5.1339197
CCCCCCC(OCCCC)OCCCC,8.722155,5.369104
CCCCCC(=O)OCC(C)OC(=O)CCCCC,8.740059,5.4982004
CC1=CC(=O)C(=C(C)C)CC1,9.29372,7.271568
CCOC(=O)/C=C/C,8.74419,6.1881313
CC(CCC=C(C)CCC=C(C)C)CCO,9.214235,7.012631
CC1=CC[C@H](CC1)C(=C)C,9.317201,7.605205
C[C@@H]1CC[C@H]([C@H](C1)O)C(C)C,10.069898,4.323806
CC1(C2CCC1([C@H](C2)O)C)C,9.911746,4.5823517
C[C@]12CC[C@H](C1)C([C@H]2O)(C)C,9.485425,6.397893
CC(C)[C@]12CC[C@@]([C@@H]1C2)(C)O,9.524881,7.166543
CC1=CC[C@@H](CC1)C(=C)C,9.446578,7.3292446
CC(=C)[C@@H]1CCC2(C(C1)O2)C,9.371862,7.176702
CCCCC[C@H]1CCC(=O)O1,8.822785,5.9024997
CCCCCCC[C@H]1CCC(=O)O1,8.779942,5.950689
CC1=CC[C@H](CC1)[C@](C)(CCC=C(C)C)O,9.289691,7.771228
C[C@@H]1CC[C@@H]2[C@]13CC=C(C(C3)C2(C)C)C,9.671299,7.7263565
CC1=CCC2C3C1[C@@]2(CCC3C(C)C)C,9.5123205,8.119955
C[C@H]1CCC2([C@@]3(C1CC(C2(C)C)CC3)C)O,9.4673395,7.9232025
CC1=CC[C@@]2(CCCC([C@]23[C@H]1C3)(C)C)C,9.552199,7.8316965
C[C@@H]1CCC2=C(C1)OC=C2C,9.476297,7.9636693
CC1=CC[C@@H](C=C1)C(C)C,9.811714,5.5640554
CC(C)[C@@H]1CCC(=C)C=C1,9.334518,7.180376
C[C@@H]1CCC(=C(C)C)C(=O)C1,9.333326,7.6198997
CC1=CC[C@@H](CC1)C(C)(C)O,9.321793,7.580356
C[C@H]1CC[C@@H](C(=O)C1)C(C)C,10.091844,5.223451
C[C@@H]1CC[C@@H](C[C@H]1O)C(=C)C,9.36009,7.5738564
C(/C(=C\C(=O)O)/C(=O)O)C(=O)O,8.06581,4.355231
C(=C\C(=O)O)\C(=O)O,11.534608,5.5075827
C1=CC=C(C=C1)/C=C/C(=O)O,11.655401,5.3431363
C(=C/C(=O)O)\C(=O)O,11.504545,5.3166304
CC(=CCC/C(=C/CC/C(=C/CO)/C)/C)C,9.199987,7.162718
C/C=C/C=O,10.317428,5.7498546
CCCCCC(=O)/C=C/C,8.695423,5.958154
C1=CC=C(C=C1)CCCC2=CC=CC=N2,10.769921,4.666901
CCCCC1=NC2=CC=CC=C2C=C1,11.089094,4.554667
C/C=C/CCO,8.774613,6.1660542
CCCCCCCCCOC(=O)C(C)C,8.665262,5.5321097
CCCOC(=O)CC(=O)OCCC,8.882629,5.2468905
CCCCCCC(=O)OCCCCCC,8.562623,5.513567
CC1(C2CCC1(C(C2)OC=O)C)C,9.16818,4.6205745
CCCC(CCOC(=O)C)S,8.7149515,5.202296
CSCC1=CC=CO1,10.452225,4.756786
CCCC=CC(=O)OCC,8.606176,5.634737
CCCCCCCC(CC)O,8.613224,5.495814
CCC=CC(=O)OC,8.64616,5.634894
CCCCCCCCC=CC(=O)O,8.616167,5.622453
CC1=C(C(CCC1)(C)C)CCC(=O)C,10.28415,4.5843177
CCOC(C(C)C)OCC,8.836791,5.054742
CCC=CSC,8.647547,5.414146
CCC(C)C1=NC=CS1,11.375151,4.315098
CCOC(=O)C(C)S,8.878828,4.9263697
CCC1=CN=C(S1)C,11.20572,4.375899
CCSCC1=CC=CO1,8.947153,5.463594
CC(C)C(=O)OC1=CC=CC=C1,10.680385,4.688854
CCCCCCOC(=O)C(C)O,8.755276,5.431506
CC(C)CCOC(=O)C(C)C,8.914391,5.577405
CSCCCCO,8.59079,5.4574304
CC(C)C(C)S,8.97942,5.015059
CCCC(C)C(=O)OC,8.579491,5.4086385
CSC1=NC=CN=C1,11.23923,4.465232
CCC(C)C1=NC=CN=C1OC,11.33539,4.48896
CC(=O)C1=NC=CS1,11.059524,4.5549
CC(CCS)S,8.773328,4.7921796
CC(=O)CS,8.829854,5.0244684
CCC(C)C(=O)OCCC1=CC=CC=C1,10.636103,4.8711243
CC1=CC(=C(S1)C)C(=O)C,10.99992,4.660524
CC(=O)C1=CCCCN1,10.678978,4.6289268
CCCCCCC(C)(C)S,8.7140875,5.3745327
CCCCCCCCCC1CCCC(=O)O1,8.731525,5.5587225
CC(=O)C1=NCCCC1,10.799124,4.66626
CCC(C)C(=O)OCCC(C)C,8.860525,5.354582
CC1=CN=CC(=N1)OC,11.377572,4.3179054
CC1=CN=CC(=N1)SC,11.210047,4.2208185
CCCCCCCCOC(=O)C(C)CC,8.675649,5.477152
CCC1=CSC(=N1)C,11.399823,4.2952237
CCCCCCC=COC(=O)C,8.719155,5.5519996
CC1CC(=O)CO1,10.2603035,4.7620063
CC(C)(CCO)S,8.958316,5.222732
CC1=C(SC(=N1)C)C(=O)C,11.854648,4.634042
CC1=CC=C(O1)CO,10.734312,4.738453
CCC1=CC=C(S1)C,10.764141,4.849629
CCCC1=NC(=C(S1)C)C,11.028647,4.387361
CCCCCC(CC)OC(=O)C,8.716126,5.40589
CCC(=O)CO,8.865948,5.4521604
CC1(C2CCC(C1C2)CO)C,9.57842,6.7353983
CC(C)COC(=O)C(C)(C)C,8.846939,4.9949627
CCCCCCCCOC(=O)CCCCCC,8.58355,5.4880323
CCCC(CCO)S,8.631002,5.2120757
CCC1=C(SC=N1)C,11.060242,4.4543695
CCCCC1=CC=C(S1)CC,10.668717,4.8584323
CCCCC(=O)OCC(C)CC,8.779339,5.431175
CCCCSSC,8.560466,5.3221984
CCCCCC(C)S,8.661607,5.458617
CCCCSSCC,8.532523,5.3422227
CCCC(=O)CO,8.854112,5.521923
CC(C)COC(=O)C1=CC=CC=C1NC,10.969977,4.6010365
CCC(C)C(=O)OC(C)C,8.9170685,4.9614363
CCOC(=O)CCCCCCCC=C,8.589481,5.562898
CC(C)CSSC,8.785981,4.964462
CC(=O)CC1=NC=CN=C1,11.115894,4.5244617
CC(C)CCOC(=O)CCC(=O)C,8.979686,5.5182767
CCCCCCCCC(=O)OCCCCCCC,8.600998,5.5407147
CCCCSSCCC,8.589218,5.4019413
CCCCCSSC,8.60935,5.406555
C1=CSC(=C1)S,11.135814,4.6827183
CCCCCCCCC(=O)OCCC(C)C,8.65133,5.572577
CC(C)COC(=O)CC(=O)C,9.047503,5.400361
C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2N,11.12654,4.622819
CCC1=NC(=C(S1)C)C,11.195235,4.420341
CCOC(=O)CCC(C)(OCC)OCC,8.897092,4.543858
CCCOC(=O)C(=O)C,8.8687935,5.1999297
CC(=O)C1CCSS1,9.094993,4.5586395
CCCCCOC(=O)CC(=O)OCCCCC,8.806535,5.3262577
CCCC1=CC(=C(C(=C1)OC)O)OC,10.8467245,4.871082
CSSSSCC=C,8.615347,5.336691
CCCSSSCC=C,8.655047,5.3684115
CCSSSC,8.574813,5.2880654
CC(S)SC,8.65502,4.9103894
CCC(=O)OC1CCCCCCCCCCC1,8.676808,5.4984827
CC(C)(CCOC)S,9.09254,4.495392
CC(C)(CCOC=O)S,8.672784,4.962307
C1=COC(=C1)CCC2=CC=CO2,10.602315,4.962567
CC1=C(C=CO1)SSCC2=CC=CO2,10.661893,4.875464
CC1=C(C=CO1)SSC2=C(OC=C2)C,10.8263445,4.906343
CC1=CCC(CC1)C(=C)CO,10.455141,4.790212
CCOC1=C(C=CC(=C1)C(C)C)C,10.772194,4.6717396
CCCCCCCC(=O)OCCC(C)CCC=C(C)C,9.20685,6.961035
CC(CC(=O)C)S,8.578508,4.5495796
CC1=CCC(CC1)(C(=C)C)O,10.616094,4.819043
CCC(CS)C=O,8.6542845,4.748668
CC(C)CCC(=O)OC(C)C,8.823118,5.4927287
CCCOC(=O)CCC(C)C,8.868633,5.3736553
CCCCCCC(CC)C(=O)OC,8.598977,5.5914865
CC1=CN=C(C=N1)SC,11.342586,4.3092194
CCCCCCC1=NC=CN=C1OC,10.885603,4.697052
CCCC1=NC=CN=C1OC,11.252703,4.5348797
CC1NC(SC(N1)C)C,9.27795,4.6925626
CCC1=C(C(=O)CC1C)O,10.807064,4.8910985
CCCSSSSC,8.573493,5.3005934
CC=CSSSC,8.649892,5.4221125
CC(C)C1SC(SS1)C(C)C,9.606393,5.2568436
CC1NC(SC(S1)CC(C)C)C,10.11694,4.479412
CCCCCC(CC(=O)OCC)OC(=O)C,8.795044,5.537763
CCCCCC(CC(=O)OC)OC(=O)C,8.753933,5.569658
CC(=C)C1=CC(=NC=C1)C(=O)C,10.950392,4.675178
CC(=C)C1=NC=CC(=C1)C(=O)C,11.029806,4.5356474
CC1(CC2C3CCCC(C2C1)(C3O)C)C,9.737279,7.2331505
CCCCCC(C)OC(=O)CCC,8.7313795,5.3905554
CCCC=CC(=O)OCC(C)C,8.812183,5.556359
CCC(=O)C(C)S,9.002006,4.981118
CC1CSSS1,8.66024,5.3137126
CC=CSSCC=C,8.774643,5.342453
CC(=O)CCC(=O)OCC=C,9.027864,5.6409254
COC1=C(C=CC(=C1)CCC=O)O,10.921474,4.809468
CCCCCCOC(=O)CCC(C)C,8.763627,5.507992
CC1CCC2=NC(=CN=C12)C,11.09854,4.4810767
CC1=CC=CC=C1OC(=O)CC2=CC=CC=C2,10.765203,4.7671413
CC(C)CCSSC,8.781272,5.400347
CC(C)CC=NCCC1=CC=CC=C1,10.863719,4.785172
CCCCCC(=O)OCCC(CCC)S,8.681839,5.4560375
CC(=O)OCCCCC=C,8.726346,5.620388
CCCCC(CC)OC(=O)C,8.719281,5.3364487
CC(C)CCOC(=O)C(=O)C,9.023301,5.3463387
CCCC(CCOC(=O)CCC)S,8.804233,5.0458465
CC(C)CCOC(=O)CCC1=CC=CO1,8.992331,5.7589607
CCOC(=O)CCCCCC=C,8.715134,5.539443
CCC(C)C(=O)C(=O)OC,10.183862,4.521639
CC(C)COC(C(C)C)OCC(C)C,9.042205,5.766343
CCCCCCCCOC(=O)C(C)(C)C,8.760901,5.267095
CCCCCCCOC(=O)C(C)CC,8.709,5.394328
CC(C(C)S)S,8.668544,4.6822214
CCCCCOC(=O)CCSC,8.68575,5.2761993
CCCCCCCCC(C(=O)OC)O,8.554025,5.6772404
CC(C=C(C)CCC=C(C)C)OC(=O)C,9.201224,6.9695477
CCCCC(CS)O,8.593465,5.3796744
CCCCC(C(=O)OC)O,8.78358,5.4698415
CCCCCCCCCC(=O)OCCCCC,8.620231,5.545228
CCCCCCCCCC(=O)OC(C)CCC,8.707283,5.6011004
CCCC(=O)OCC1CCCO1,8.919522,4.6536236
CCCCOC(C)OCC,8.6640215,5.5436096
CCCSC=CC,8.66856,5.32547
C1=COC(=C1)COC=O,10.795434,4.6601753
CCOC(=O)CCSCC1=CC=CO1,8.892821,5.6464953
CC1CCC(C(C1)O)C(C)(C)O,9.648674,4.7902865
CCCCCC(=O)OCC1=CC=CO1,8.828927,5.561608
CCCCCCC(=O)OCC1=CC=CO1,8.775224,5.5856843
CCCCCCCC1OCC(O1)C,8.723908,5.5012774
CCC(C)CC(=O)OCC,8.7248955,5.497754
CCC(C(=O)OC)SC,10.804443,4.441299
CCCCC(=S)OC,8.670586,5.298698
CCCCCCCCCC(=O)OCC1=CC=CC=C1,8.719476,5.5747027
C=CCC(C=O)C1=CC=CC=C1,11.002807,4.590802
CCCCCCCCCOC(=O)CC1=CC=CC=C1,8.795694,5.539167
CCCCCC(=O)OC(C)(CCC=C(C)C)C=C,9.234374,6.9570622
CC1CCC(C(C1)OC(=O)CC(C)C)C(C)C,9.199472,5.936968
CCC(C)C(OCC)OCC,8.852039,4.6131496
CCCC(=O)OC(C)C1=CC=CC=C1,10.636668,4.837778
CC(C)OC(=O)C1=CC=CC=C1NC,11.170659,4.5546174
CCCCCCC(=O)OC1=CC=C(C=C1)C,8.872229,5.442647
CCCCC(=O)C1=CC=CS1,9.026254,5.333968
CC1=CSC(=N1)CC(C)C,11.558301,4.219378
CCCCOC(=O)C=CCCC,8.681257,5.529873
CCCCCCCCCOC(=O)CCCCC,8.602628,5.5365624
CC1=C(C(CC=C1)(C)C)CCC(=O)C,10.351382,4.7474747
CCOC(=S)C1=CC=CC=C1,11.087944,4.7530975
CCCC(=O)OC(C)(C)C1CCC(=CC1)C,9.417942,5.659519
CC1=CN=C(C(=N1)C)CC(C)C,11.235368,4.1713195
CC1=C(C(CCC1)(C)C)CCC(C)O,10.529159,4.9103637
CCN1C=CC=C1C=O,10.9324465,4.61371
CC1=CC(=C(O1)C(=O)C)C,10.750852,4.693747
CCCCCCCC(=O)OC(C)CCC,8.657552,5.5878954
CC1=CCC(CC1)C(C)(C)OC(=O)CC(C)C,9.551506,5.4366536
CCCCCCCCCOC(=O)CCCCCCC,8.574971,5.566509
C1CSSSS1,8.645719,5.2016654
CC1COC(O1)C2=CC=CC=C2,10.823613,4.70822
CC(C)(C)C1=CC=C(C=C1)CC(=O)OC,10.816324,4.6204605
CC/C=C/CC/C=C/C=O,8.664477,6.2270017
C/C=C/C(=O)O,8.798115,6.3771973
C[C@@H](CCC[C@@H](C)CCC/C(=C/COC(=O)C)/C)CCCC(C)C,9.22845,7.351823
C1=CC=C(C=C1)/C=C/C=O,11.411659,5.098726
CCCCCCCC/C=C/CCCCCCCC(=O)O,8.603408,5.805711
COC(=O)/C=C/C1=CC=CC=C1,11.311039,5.599761
CCCCCCOC(=O)/C(=C/C)/C,8.8994,5.9099474
C/C=C/C1=CC=C(C=C1)OC,11.348526,5.020286
C/C=C/C=C/C=O,8.705192,6.188089
CC(=CCC/C(=C/CO)/C)C,9.214729,7.039642
CCOC(=O)/C=C/C1=CC=CC=C1,11.181948,5.273429
CC(=O)/C=C/C1=CC=CC=C1,11.139443,5.122428
C/C=C/C1=CC(=C(C=C1)OC)OC,11.154148,4.966658
CC(=CCC/C(=C/C=O)/C)C,9.206672,7.0430207
CC1=C(C(CCC1)(C)C)/C=C/C(=O)C,9.489937,6.7682824
C1CCN(CC1)C(=O)/C=C/C=C/C2=CC3=C(C=C2)OCO3,11.8219385,5.376137
CC/C=C/C(=O)O,8.674733,6.215369
C/C=C/C(=O)OC,8.731132,6.232651
CCOC(=O)/C=C/C(=O)OCC,9.174398,6.021654
CCCC/C=C/CC,8.654319,5.9849176
CC(=CCC/C(=C/CC/C(=C/COC(=O)C)/C)/C)C,9.186769,7.0928464
CC[C@@H](C)CN,8.386377,4.8351493
C/C=C/CCCO,8.735116,6.188062
C/C=C/C=C/CO,8.784983,6.385232
